#timestamp, millis, sensor-ID, temperature
2000-01-01T00:00:00Z, 186866, 61ac96f013c, 24.25
2000-01-01T00:00:00Z, 187976, 61ac96f013c, 24.25
2000-01-01T00:00:00Z, 189086, 61ac96f013c, 24.25
2000-01-01T00:00:00Z, 190196, 61ac96f013c, 24.25
2000-01-01T00:00:00Z, 191306, 61ac96f013c, 24.25
2000-01-01T00:00:00Z, 192416, 61ac96f013c, 24.25
2000-01-01T00:00:00Z, 193525, 61ac96f013c, 24.19
2000-01-01T00:00:00Z, 194635, 61ac96f013c, 24.25
2000-01-01T00:00:00Z, 195748, 61ac96f013c, 24.19
2000-01-01T00:00:00Z, 196857, 61ac96f013c, 24.19
2000-01-01T00:00:00Z, 197967, 61ac96f013c, 24.19
2000-01-01T00:00:00Z, 199076, 61ac96f013c, 24.19
2000-01-01T00:00:00Z, 200186, 61ac96f013c, 24.19
2000-01-01T00:00:00Z, 201295, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 202406, 61ac96f013c, 24.19
2000-01-01T00:00:00Z, 203521, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 204631, 61ac96f013c, 24.19
2000-01-01T00:00:00Z, 205740, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 206852, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 207962, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 209071, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 210181, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 211291, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 212400, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 213510, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 214619, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 215729, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 216838, 61ac96f013c, 24.13
2000-01-01T00:00:00Z, 217946, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 219056, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 220166, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 221276, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 222386, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 223496, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 224606, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 225716, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 226825, 61ac96f013c, 24.06
2000-01-01T00:00:00Z, 227935, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 229045, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 230158, 61ac96f013c, 24.00
2000-01-01T00:00:00Z, 231268, 61ac96f013c, 24.06
